kg_id,pedagogy_tags,confidence,source_type,source_url,evidence_snippet,needs_review
edb_6223890001,project_based|thematic|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,Project; 主題教學; 全語文,false
edb_6271780001,play_based|multiple_intelligences|stem_maker|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 多元智能; STEM; 小組學習,false
edb_2145580002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2158990001,whole_language|multiple_intelligences|constructivist|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,全語文; 多元智能; 建構; 混齡,false
edb_2159370001,ib_pyp|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,IB; 探究式,false
edb_2160030002,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,新加坡國際學校提供英語及中文（普通話及簡體字）雙語教學。請瀏覽學校網站，了解詳情。 請參閱學校網站。,true
edb_2160110005,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2160110006,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2160380001,activity_based|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 遊戲中學習,false
edb_2161940001,ib_pyp|constructivist|stem_maker,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際文憑; 建構; 創客,false
edb_3121340002,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_3136370001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_3248500001,project_based|child_centered|multiple_intelligences|constructivist|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本; 多元智能; 建構; 感官探索,false
edb_3255700001,project_based|activity_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 活動教學; 從遊戲中學習; 兒童為本,false
edb_3259610002,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_3260030001,multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能,false
edb_5230890001,project_based|thematic|inquiry_based|picture_book|whole_language|constructivist,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 探索式; 繪本; 全語文,false
edb_5281610001,picture_book|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學; 全語文,false
edb_5484300003,montessori|inquiry_based|sensory_learning|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 探究式; 多感官; 混齡,false
edb_5484300006,montessori|inquiry_based|sensory_learning|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 探究式; 多感官; 混齡,false
edb_5600900001,play_based|child_centered|multiple_intelligences|stem_maker|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 兒童為本; 多元智能; STEM; 小組學習,false
edb_5631450001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5637140001,thematic|picture_book|child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 繪本教學; 兒童為本; 德育,false
edb_5637730001,project_based|activity_based|inquiry_based|sensory_learning|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 探究式; 多感官; 小組學習,false
edb_5641840001,activity_based|play_based|whole_language|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 遊戲中學習; 全語文; 兒童為本,false
edb_5654660001,montessori|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 混齡,false
edb_5656440001,play_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 小組學習,false
edb_5657500001,activity_based|inquiry_based|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 探索學習; 兒童為本; 小組學習,false
edb_5658490001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5658650001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5780530001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5980890001,montessori|constructivist|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 建構; 混齡,false
edb_6022560001,montessori|constructivist|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 建構; 混齡,false
edb_6116460001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校提供兩組雙語課程:  -意大利語/英語，輔以中文及中國文化  -中文/英語，輔以意大利語及意國文化。 - 重視學生的國藉、不同種族的文化和語言;  - 借助教學過程中使用的不同媒體，促進兒童語文能,true
edb_1508600002,play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲,false
edb_1508600003,play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲,false
edb_1511570001,activity_based|thematic|play_based|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 從遊戲中學習; 繪本教學,false
edb_1573090001,project_based|play_based|picture_book|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 自由遊戲; 繪本教學; 建構,false
edb_1574490001,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_1580620001,thematic|play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 自由遊戲; 繪本; 兒童為本,false
edb_1581190001,project_based|activity_based|thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 主題教學; 以兒童為中心,false
edb_1585770001,activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 小組學習,false
edb_1585850001,project_based|activity_based|thematic|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 主題教學; 繪本,false
edb_1588280001,picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學,false
edb_1588950001,activity_based|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 繪本教學,false
edb_1589090001,activity_based|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 探索學習,false
edb_1591660001,thematic|child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 兒童為本; 品德教育,false
edb_2155200001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際早年教育課程（IEYC）；英語；拼音；數學；普通話；音樂；藝術；體能教育；基督教學習。 小班教學；個別輔導；各種各樣的活動包括到獅子會自然教育中心、當地圖書館進行實地參觀，以及運動日。,true
edb_2309440001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2311340001,project_based|activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 小組活動,false
edb_5360670001,thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 建構,false
edb_5372250001,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_5416130001,play_based|constructivist|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 建構; 感官探索,false
edb_5631020001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5634710001,inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探究式,false
edb_5635600001,activity_based|play_based|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 自由遊戲; 全語文,false
edb_5637220001,project_based|activity_based|inquiry_based|sensory_learning|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 探究式; 多感官; 小組學習,false
edb_5640870001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_5642810001,picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本,false
edb_5651990001,thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 建構,false
edb_5651990002,thematic|constructivist|stem_maker,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 建構; STEAM,false
edb_5652370001,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_5658060001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5665780001,highscope|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,高瞻; 繪本,false
edb_5670270001,small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,小組學習,false
edb_5739730001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有中文資料 沒有中文資料,true
edb_6017210001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6178490001,play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲中學習; 兒童為本,false
edb_6213660001,project_based|activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 活動教學; 小組學習,false
edb_6275500001,project_based|thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學,false
edb_1522690001,project_based|activity_based|child_centered|small_group|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 活動教學; 兒童為本; 小組學習; 混齡,false
edb_1524980001,picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學; 兒童為本,false
edb_1525790001,project_based|activity_based|thematic|play_based|child_centered|multiple_intelligences,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 主題教學; 從遊戲中學習; 以兒童為中心,false
edb_1539070001,picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 兒童為本,false
edb_1566120002,project_based|thematic|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 自由遊戲,false
edb_1570660001,inquiry_based|picture_book|child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探索學習; 繪本; 兒童為本; 品德教育,false
edb_1577160001,play_based|constructivist|stem_maker,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 建構; STEM,false
